fips,location,county,state,mortality_resp,perc_mortality_change_resp,mortality_ast,perc_mortality_change_ast,mortality_lung,perc_mortality_change_lung,year,days_with_aqi,good_days,moderate_days,unhealthy_for_sensitive_groups_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,x90th_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_pm2_5,days_pm10,lat,long,distance_to_nearest_plant,name_of_nearest_plant,name,is_plant
55141,"Wood County, Wisconsin",Wood,Wisconsin,50.7,76.86,0.7,-54.40,5.57,121.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4553,-90.0416,54440.882998585235,Weston Power Plant,NA,0
56001,"Albany County, Wyoming",Albany,Wyoming,62,5.41,1.18,-58.94,6.15,117.84,2014,365,282,83,0,0,0,0,93,64,46,0,0,319,6,40,41.6545,-105.7238,86286.46197072195,Laramie River Station,NA,0
56003,"Big Horn County, Wyoming",Big Horn,Wyoming,60.4,13.66,1.03,-58.92,5.03,94.63,2014,352,325,27,0,0,0,0,71,49,40,0,0,304,43,5,44.5267,-107.9952,141041.9975302726,Hardin Generating Station,NA,0
56005,"Campbell County, Wyoming",Campbell,Wyoming,91.6,31.87,1.03,-56.71,5.31,87.98,2014,365,264,100,1,0,0,0,109,58,44,0,63,162,24,116,44.2482,-105.5482,13531.077168277505,Wygen I power station,NA,0
56007,"Carbon County, Wyoming",Carbon,Wyoming,75.3,17.91,1.11,-55.95,4.79,87.73,2014,365,329,36,0,0,0,0,80,50,42,0,5,355,0,5,41.6944,-106.9307,135775.48454754436,Hayden Station,NA,0
56009,"Converse County, Wyoming",Converse,Wyoming,83.2,21.3,1.08,-56.25,5.48,90.5,2014,365,309,56,0,0,0,0,87,54,42,0,6,304,2,53,42.9723,-105.5072,26569.72798239321,Dave Johnston Power Plant,NA,0
56011,"Crook County, Wyoming",Crook,Wyoming,73.7,20.29,1.1,-56.86,4.22,75.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5885,-104.5699,72911.29163671407,Neil Simpson Power Plants,NA,0
56013,"Fremont County, Wyoming",Fremont,Wyoming,75.9,24.12,1.34,-50.18,5.92,113.07,2014,365,304,60,1,0,0,0,105,54,44,0,0,343,22,0,43.0405,-108.6304,145244.07093562736,Jim Bridger Steam Plant,NA,0
56015,"Goshen County, Wyoming",Goshen,Wyoming,56.5,-2.69,1.02,-60.15,5.19,104.38,2014,139,136,3,0,0,0,0,66,35,20,0,0,0,139,0,42.0879,-104.3533,43697.186688198926,Laramie River Station,NA,0
56017,"Hot Springs County, Wyoming",Hot Springs,Wyoming,69.3,26.05,1.63,-39.57,5.6,107.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.719,-108.4422,221854.51790708728,Jim Bridger Steam Plant,NA,0
56019,"Johnson County, Wyoming",Johnson,Wyoming,62.2,5.56,1.01,-61.31,5.18,82.69,2014,114,112,2,0,0,0,0,64,19,6,0,0,0,114,0,44.0388,-106.5847,97778.87067273904,Dry Fork Station,NA,0
56021,"Laramie County, Wyoming",Laramie,Wyoming,71.9,7.33,1.11,-62.43,6.45,117.15,2014,365,292,73,0,0,0,0,97,61,44,1,10,319,32,3,41.307,-104.6895,57163.926535039995,Rawhide Energy Station,NA,0
56023,"Lincoln County, Wyoming",Lincoln,Wyoming,52.4,3.79,0.96,-61.74,5.62,93.26,2014,365,358,7,0,0,0,0,69,31,14,0,0,0,0,365,42.264,-110.656,56317.013758656554,Naughton Power Plant,NA,0
56025,"Natrona County, Wyoming",Natrona,Wyoming,89.4,48.23,1.11,-50.62,5.48,99.48,2014,365,330,35,0,0,0,0,77,50,41,0,15,345,5,0,42.9621,-106.7985,84507.76021829207,Dave Johnston Power Plant,NA,0
56027,"Niobrara County, Wyoming",Niobrara,Wyoming,65.5,2.9,1.44,-53.97,5.13,97.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0564,-104.4754,108963.17551534432,Dave Johnston Power Plant,NA,0
56029,"Park County, Wyoming",Park,Wyoming,53.2,-4.63,0.98,-60.56,5.06,88.6,2014,122,117,5,0,0,0,0,54,33,12,0,0,0,102,20,44.5205,-109.5879,208784.77264585692,Hardin Generating Station,NA,0
56031,"Platte County, Wyoming",Platte,Wyoming,70.1,-7.61,1.04,-57.99,5.52,101.69,2014,60,58,2,0,0,0,0,88,35,17,0,0,0,0,60,42.1331,-104.9659,7529.122451482103,Laramie River Station,NA,0
56033,"Sheridan County, Wyoming",Sheridan,Wyoming,75.1,23.4,0.99,-59.82,5.11,89.47,2014,365,343,22,0,0,0,0,82,47,38,0,0,295,34,36,44.79,-106.8793,121158.00808201393,Dry Fork Station,NA,0
56035,"Sublette County, Wyoming",Sublette,Wyoming,65.6,9.1,0.94,-63.29,4.67,86.37,2014,365,286,79,0,0,0,0,100,61,45,0,0,354,11,0,42.7669,-109.9147,125324.21705593167,Naughton Power Plant,NA,0
56037,"Sweetwater County, Wyoming",Sweetwater,Wyoming,78,27.71,1.08,-53.62,4.7,93.21,2014,365,247,110,6,2,0,0,197,71,46,0,0,304,2,59,41.6595,-108.8796,11668.729911001104,Jim Bridger Steam Plant,NA,0
56039,"Teton County, Wyoming",Teton,Wyoming,36,-22.3,0.84,-67.11,4.47,76.38,2014,365,320,45,0,0,0,0,97,51,42,0,0,360,4,1,43.9346,-110.5898,241700.26196812556,Naughton Power Plant,NA,0
56041,"Uinta County, Wyoming",Uinta,Wyoming,81.5,41.57,1.27,-44.26,5.39,106.26,2014,365,331,34,0,0,0,0,77,50,42,0,2,359,0,4,41.2876,-110.5476,52505.283536409734,Naughton Power Plant,NA,0
56043,"Washakie County, Wyoming",Washakie,Wyoming,59.3,15.92,1.08,-56.12,5.28,94.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.905,-107.6828,185638.73790827664,Dry Fork Station,NA,0
56045,"Weston County, Wyoming",Weston,Wyoming,81.6,20.73,1.51,-48.17,5.5,91.63,2014,356,322,34,0,0,0,0,77,50,41,0,0,356,0,0,43.8404,-104.5677,82155.18878276514,Neil Simpson Power Plants,NA,0
6001,"Alameda County, California",Alameda,California,36.1,-15.94,1.35,-56.26,5.43,79.54,2014,365,246,109,10,0,0,0,133,69,43,0,33,155,177,0,37.6469,-121.8888,543970.6609372537,North Valmy Station,NA,0
6003,"Alpine County, California",Alpine,California,42.8,-9,1.05,-58.38,4.89,75.68,2014,50,47,3,0,0,0,0,80,42,23,0,0,0,50,0,38.5972,-119.8207,341513.72164500674,North Valmy Station,NA,0
6005,"Amador County, California",Amador,California,48.3,8.75,1.13,-55.74,4.77,86.61,2014,359,263,86,10,0,0,0,133,80,42,0,0,359,0,0,38.4464,-120.6511,403981.1110640697,North Valmy Station,NA,0
6007,"Butte County, California",Butte,California,64.8,12.2,1.47,-55.14,5.87,104.4,2014,365,173,178,12,2,0,0,155,84,52,0,0,228,137,0,39.6669,-121.6007,401614.1256328178,North Valmy Station,NA,0
6009,"Calaveras County, California",Calaveras,California,49.6,-0.25,1.13,-52.46,4.31,70.71,2014,361,264,93,4,0,0,0,115,71,44,0,0,279,82,0,38.2046,-120.5541,416892.5538489288,North Valmy Station,NA,0
6011,"Colusa County, California",Colusa,California,55.2,-1.26,1.26,-58.02,5.42,78.69,2014,365,243,122,0,0,0,0,99,63,44,0,0,159,205,1,39.1775,-122.237,473375.33145509515,North Valmy Station,NA,0
6013,"Contra Costa County, California",Contra Costa,California,40.3,-10.52,1.25,-52.42,5.47,66.8,2014,365,234,126,5,0,0,0,133,67,45,0,1,172,192,0,37.9192,-121.9277,526522.2220241425,North Valmy Station,NA,0
6015,"Del Norte County, California",Del Norte,California,75,18.59,1.47,-57.92,5.89,98.42,2014,115,112,3,0,0,0,0,55,33,12,0,0,0,115,0,41.7431,-123.8972,563154.8296218216,Centralia Power Plant,NA,0
6017,"El Dorado County, California",El Dorado,California,46,-7.48,0.92,-62.60,4.99,67.65,2014,365,223,96,43,3,0,0,161,105,45,0,0,355,3,7,38.7787,-120.5247,371255.4177562978,North Valmy Station,NA,0
6019,"Fresno County, California",Fresno,California,46.2,-1.98,1.56,-37.44,5.34,75.32,2014,365,74,167,91,33,0,0,197,148,81,0,0,231,131,3,36.7582,-119.6493,506468.4061655817,North Valmy Station,NA,0
6021,"Glenn County, California",Glenn,California,65.6,20.52,1.23,-57.43,5.86,92.5,2014,365,289,75,1,0,0,0,105,59,41,0,0,259,93,13,39.5981,-122.3919,468001.0399301936,North Valmy Station,NA,0
6023,"Humboldt County, California",Humboldt,California,70.4,8.17,1.57,-53.42,5.96,110.06,2014,365,220,139,5,1,0,0,164,66,43,0,0,89,270,6,40.6993,-123.8756,567677.3847015576,North Valmy Station,NA,0
6025,"Imperial County, California",Imperial,California,32.4,-52.91,0.82,-66.69,6.7,54.01,2014,365,46,265,45,5,2,2,359,112,67,0,2,109,160,94,33.0395,-115.3653,513214.9683087405,Cholla Generating Station,NA,0
6027,"Inyo County, California",Inyo,California,58.6,9.97,1.28,-51.15,4.24,62.9,2014,365,233,117,6,5,1,3,911,83,47,0,0,294,28,43,36.5111,-117.4107,476318.7631721222,TS Power Plant,NA,0
6029,"Kern County, California",Kern,California,72.7,32.49,1.34,-47.72,5.82,76.75,2014,365,32,173,117,42,0,1,307,154,97,0,0,230,127,8,35.3426,-118.7301,630031.5699748353,TS Power Plant,NA,0
6031,"Kings County, California",Kings,California,57.5,10.67,1.61,-44.56,5.43,70.66,2014,365,85,203,52,25,0,0,172,126,71,0,0,204,116,45,36.0752,-119.8155,581883.2817147938,North Valmy Station,NA,0
6033,"Lake County, California",Lake,California,81.4,36.36,1.44,-58.00,5.78,93.52,2014,357,335,22,0,0,0,0,93,48,37,0,0,352,4,1,39.0996,-122.7532,517534.35329562536,North Valmy Station,NA,0
6035,"Lassen County, California",Lassen,California,64.9,2.92,0.9,-59.96,3.78,71.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6736,-120.5943,291465.324968291,North Valmy Station,NA,0
6037,"Los Angeles County, California",Los Angeles,California,34.9,-11.8,1.07,-54.25,4.16,48.91,2014,365,24,234,79,26,2,0,205,143,80,0,19,172,170,4,34.3209,-118.2247,728628.8588828215,TS Power Plant,NA,0
6039,"Madera County, California",Madera,California,50,10.3,1.61,-38.80,5.04,77.73,2014,365,95,195,60,15,0,0,179,126,67,0,0,221,133,11,37.218,-119.7627,465233.34070681705,North Valmy Station,NA,0
6041,"Marin County, California",Marin,California,27.6,-40.51,0.85,-65.93,3.76,41.38,2014,365,261,103,1,0,0,0,107,61,43,0,6,59,300,0,38.0735,-122.7235,571643.3627217297,North Valmy Station,NA,0
6043,"Mariposa County, California",Mariposa,California,48.6,5.51,1.19,-51.35,4.3,62.5,2014,365,195,143,26,1,0,0,153,93,49,0,0,305,56,4,37.5815,-119.9054,436691.9467734995,North Valmy Station,NA,0
6045,"Mendocino County, California",Mendocino,California,58.5,3.82,1.42,-54.78,5.21,92.79,2014,365,292,73,0,0,0,0,95,58,38,0,0,166,198,1,39.4402,-123.3915,554969.3870078915,North Valmy Station,NA,0
6047,"Merced County, California",Merced,California,53.4,9.73,2.06,-36.96,5.64,77.64,2014,364,148,158,56,2,0,0,156,113,60,0,2,250,110,2,37.1919,-120.7177,512819.37151903345,North Valmy Station,NA,0
6049,"Modoc County, California",Modoc,California,77.1,35.06,1.32,-56.63,5.35,96.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5898,-120.725,309642.66831446625,North Valmy Station,NA,0
6051,"Mono County, California",Mono,California,31.5,-20.9,0.89,-58.24,3.46,52.21,2014,365,333,20,1,3,2,6,2514,44,15,0,0,0,20,345,37.9391,-118.8868,359212.7882167674,North Valmy Station,NA,0
6053,"Monterey County, California",Monterey,California,37.6,-17.14,1.09,-55.08,5.68,61.14,2014,365,337,28,0,0,0,0,100,48,37,0,0,263,73,29,36.2171,-121.2388,628333.8125012516,North Valmy Station,NA,0
6055,"Napa County, California",Napa,California,44.8,-0.93,1.03,-56.75,5.45,107.84,2014,365,214,151,0,0,0,0,88,65,46,0,0,74,291,0,38.5065,-122.3305,516411.2796748111,North Valmy Station,NA,0
6057,"Nevada County, California",Nevada,California,47,12.25,1.16,-63.82,4.36,64.13,2014,365,214,117,33,1,0,0,163,100,46,0,0,358,7,0,39.3013,-120.7689,354808.9270002192,North Valmy Station,NA,0
6059,"Orange County, California",Orange,California,35.1,-14.53,0.75,-59.24,4.72,77.71,2014,365,83,261,19,2,0,0,156,87,59,0,18,69,276,2,33.7031,-117.7609,700036.8964349555,Cholla Generating Station,NA,0
6061,"Placer County, California",Placer,California,42.8,-24.1,1,-63.08,4.71,73.15,2014,365,168,169,23,4,1,0,240,97,52,0,2,244,119,0,39.0634,-120.7177,365375.76540829294,North Valmy Station,NA,0
6063,"Plumas County, California",Plumas,California,71.3,32.88,1.33,-50.43,4.85,92.11,2014,127,72,42,10,3,0,0,156,103,41,0,0,0,127,0,40.0046,-120.8385,327522.20096227113,North Valmy Station,NA,0
6065,"Riverside County, California",Riverside,California,50.7,-1.68,0.88,-63.02,4.98,52.3,2014,365,19,190,122,32,1,1,537,150,93,0,0,205,96,64,33.7436,-115.9938,540350.298116805,Cholla Generating Station,NA,0
6067,"Sacramento County, California",Sacramento,California,49.1,-12.36,1.5,-51.90,5.35,82.47,2014,365,178,147,40,0,0,0,147,105,51,0,3,247,113,2,38.4493,-121.3443,449720.23481569206,North Valmy Station,NA,0
6069,"San Benito County, California",San Benito,California,39.8,-10.05,1.16,-52.86,5.12,72.05,2014,365,299,62,4,0,0,0,115,61,42,0,0,345,19,1,36.6057,-121.075,584341.2233595373,North Valmy Station,NA,0
6071,"San Bernardino County, California",San Bernardino,California,63.2,14,1.66,-40.95,5.29,55.58,2014,365,39,199,83,43,1,0,201,159,80,0,18,215,115,17,34.8414,-116.1784,537337.5393621204,Cholla Generating Station,NA,0
6073,"San Diego County, California",San Diego,California,38.9,-19.96,0.86,-69.02,5.33,61.91,2014,365,89,237,37,2,0,0,165,101,61,0,17,208,125,15,33.0343,-116.735,630886.0428384644,Cholla Generating Station,NA,0
6075,"San Francisco County, California",San Francisco,California,25.6,-44.6,1.14,-71.45,3.48,15.95,2014,365,309,56,0,0,0,0,97,54,34,0,71,136,158,0,37.7558,-122.4449,573186.1433719618,North Valmy Station,NA,0
6077,"San Joaquin County, California",San Joaquin,California,57.9,11.66,1.62,-49.97,5.6,78.69,2014,365,159,172,33,1,0,0,152,99,54,0,2,224,133,6,37.9348,-121.2714,482492.0204632048,North Valmy Station,NA,0
6079,"San Luis Obispo County, California",San Luis Obispo,California,44.2,-9.22,0.73,-60.35,5.81,74.93,2014,365,138,213,14,0,0,0,126,87,55,0,0,179,172,14,35.3871,-120.4044,673116.5423520594,North Valmy Station,NA,0
6081,"San Mateo County, California",San Mateo,California,30.4,-29.91,1.11,-60.98,4.48,49.85,2014,365,319,46,0,0,0,0,99,53,34,1,37,185,142,0,37.4229,-122.329,589450.8678392181,North Valmy Station,NA,0
6083,"Santa Barbara County, California",Santa Barbara,California,36.3,-13.62,0.96,-58.40,6.06,86.45,2014,365,224,135,4,2,0,0,159,64,47,0,2,248,107,8,34.6729,-120.0169,733767.7946355391,North Valmy Station,NA,0
6085,"Santa Clara County, California",Santa Clara,California,29.6,-33.82,0.85,-61.87,5.02,79.88,2014,365,268,89,7,1,0,0,154,70,41,0,27,200,137,1,37.2318,-121.6951,564463.8341674949,North Valmy Station,NA,0
6087,"Santa Cruz County, California",Santa Cruz,California,39.9,-16,1.33,-51.25,5,77.5,2014,365,301,52,12,0,0,0,136,66,35,0,0,244,121,0,37.0562,-122.0018,597295.9519404026,North Valmy Station,NA,0
6089,"Shasta County, California",Shasta,California,84.2,40.44,1.53,-50.36,6.2,93.89,2014,365,277,82,6,0,0,0,126,71,43,0,0,354,9,2,40.7637,-122.0405,412526.5426688766,North Valmy Station,NA,0
6091,"Sierra County, California",Sierra,California,52.9,3.78,1.01,-60.22,4.13,70.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5803,-120.5161,320653.17061661463,North Valmy Station,NA,0
6093,"Siskiyou County, California",Siskiyou,California,67.6,50.04,1.5,-51.58,6.08,122.67,2014,363,332,29,0,2,0,0,159,50,37,0,0,347,14,2,41.5927,-122.5404,458470.3298972159,North Valmy Station,NA,0
6095,"Solano County, California",Solano,California,50.4,-6.33,1.24,-57.44,5.99,76.2,2014,365,254,108,3,0,0,0,124,67,43,0,1,172,192,0,38.27,-121.9329,502663.8631276858,North Valmy Station,NA,0
6097,"Sonoma County, California",Sonoma,California,42.2,-1.76,0.98,-63.00,4.83,65.89,2014,365,314,51,0,0,0,0,81,54,37,0,0,227,136,2,38.5289,-122.8881,556798.6063712923,North Valmy Station,NA,0
6099,"Stanislaus County, California",Stanislaus,California,54.9,-4.23,1.39,-44.70,5.43,79.61,2014,365,142,164,53,6,0,0,164,114,58,0,0,248,114,3,37.5591,-120.9977,496224.3908118975,North Valmy Station,NA,0
6101,"Sutter County, California",Sutter,California,60.9,10.73,1.36,-54.01,5.73,85.58,2014,365,182,170,12,1,0,0,156,82,51,0,5,200,159,1,39.0346,-121.6948,438912.0236243674,North Valmy Station,NA,0
6103,"Tehama County, California",Tehama,California,76.4,39.09,1.86,-48.97,6.08,107.18,2014,364,235,113,15,1,0,0,151,80,44,0,0,330,33,1,40.1256,-122.2341,438790.5735042652,North Valmy Station,NA,0
6105,"Trinity County, California",Trinity,California,66.3,16.82,1.21,-57.55,5.41,95.23,2014,112,105,7,0,0,0,0,88,33,9,0,0,0,112,0,40.6507,-123.1126,503796.77458728314,North Valmy Station,NA,0
6107,"Tulare County, California",Tulare,California,56,4.71,1.76,-41.08,5.96,76.05,2014,365,70,171,97,27,0,0,169,145,84,0,0,223,141,1,36.2202,-118.8005,537008.5148983874,North Valmy Station,NA,0
6109,"Tuolumne County, California",Tuolumne,California,51.7,16.25,1.15,-51.38,5.14,83.33,2014,334,214,104,16,0,0,0,133,87,46,0,0,334,0,0,38.0276,-119.9548,398187.8778849775,North Valmy Station,NA,0
6111,"Ventura County, California",Ventura,California,39.4,-13.77,1.07,-57.24,5.55,77.3,2014,365,157,193,15,0,0,0,150,87,53,0,1,237,123,4,34.4561,-119.0836,733198.629012718,North Valmy Station,NA,0
6113,"Yolo County, California",Yolo,California,57,-5.33,1.16,-61.11,6.14,83.18,2014,365,288,76,1,0,0,0,101,60,41,0,3,242,119,1,38.6866,-121.9016,474150.0817043378,North Valmy Station,NA,0
6115,"Yuba County, California",Yuba,California,88.7,38.75,1.47,-54.17,5.73,86.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.269,-121.3513,400383.5184049652,North Valmy Station,NA,0
8001,"Adams County, Colorado",Adams,Colorado,57.9,-0.47,1.08,-64.29,5.4,100.42,2014,365,238,122,5,0,0,0,124,71,46,0,102,210,25,28,39.8736,-104.3379,68103.02782037531,Pawnee Station,NA,0
8003,"Alamosa County, Colorado",Alamosa,Colorado,88,65.89,1.16,-60.62,5.73,104.57,2014,365,346,17,2,0,0,0,124,37,19,0,0,0,10,355,37.5729,-105.7883,127782.4812966787,Comanche Generating Station,NA,0
8005,"Arapahoe County, Colorado",Arapahoe,Colorado,57.9,-0.47,1.08,-64.29,5.4,100.42,2014,364,269,94,1,0,0,0,122,61,44,0,0,349,15,0,39.6498,-104.3393,84804.45201601552,Pawnee Station,NA,0
8007,"Archuleta County, Colorado",Archuleta,Colorado,44.9,-17.8,1.14,-69.24,5.22,64.74,2014,336,335,1,0,0,0,0,51,29,17,0,0,0,0,336,37.1935,-107.0483,131116.13776289174,San Juan Generating Station,NA,0
8009,"Baca County, Colorado",Baca,Colorado,61.8,51.28,1.23,-54.15,5.07,91.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3192,-102.5605,155754.09660364507,Holcomb Station,NA,0
8011,"Bent County, Colorado",Bent,Colorado,126,128.15,1.3,-53.46,4.98,78.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9551,-103.0717,134944.12900178815,Comanche Generating Station,NA,0
8013,"Boulder County, Colorado",Boulder,Colorado,57.9,-0.47,1.08,-64.29,5.4,100.42,2014,360,261,94,5,0,0,0,126,71,44,0,0,332,27,1,40.0925,-105.3577,89727.49959620449,Rawhide Energy Station,NA,0
8014,"Broomfield County, Colorado",Broomfield,Colorado,57.9,-0.47,1.08,-64.29,5.4,100.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9541,-105.0527,100621.80659772722,Rawhide Energy Station,NA,0
8015,"Chaffee County, Colorado",Chaffee,Colorado,46.9,-18.62,1.09,-65.84,4.8,79.62,2014,150,103,47,0,0,0,0,100,77,47,0,0,150,0,0,38.747,-106.1941,129923.57838471762,Ray Nixon Power Plant,NA,0
8017,"Cheyenne County, Colorado",Cheyenne,Colorado,85.1,58.8,1,-63.67,4.83,90.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8279,-102.6036,173863.08174634798,Holcomb Station,NA,0
8019,"Clear Creek County, Colorado",Clear Creek,Colorado,48.8,-14.24,0.89,-65.29,4.63,90.21,2014,267,169,83,15,0,0,0,150,90,47,0,0,267,0,0,39.6891,-105.6444,140225.898785594,Rawhide Energy Station,NA,0
8021,"Conejos County, Colorado",Conejos,Colorado,60.3,15.88,1.15,-67.20,5.28,81.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2007,-106.1916,181045.84282693293,Comanche Generating Station,NA,0
8023,"Costilla County, Colorado",Costilla,Colorado,44.6,11.52,1.12,-68.37,4.88,75.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2781,-105.4282,127593.97297681884,Comanche Generating Station,NA,0
8025,"Crowley County, Colorado",Crowley,Colorado,112,52.32,1.35,-60.46,5.3,79.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3266,-103.7845,70538.72676455992,Comanche Generating Station,NA,0
8027,"Custer County, Colorado",Custer,Colorado,44.3,1.9,0.95,-66.82,4.1,78.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1087,-105.3675,70208.63571634961,Comanche Generating Station,NA,0
8029,"Delta County, Colorado",Delta,Colorado,60.6,16.34,1.15,-62.11,6.64,104.15,2014,118,117,1,0,0,0,0,77,32,21,0,0,0,0,118,38.8614,-107.8629,179311.90559415403,Craig Station,NA,0
8031,"Denver County, Colorado",Denver,Colorado,57.9,-0.47,1.08,-64.29,5.4,100.42,2014,365,195,167,2,1,0,0,152,74,50,0,122,152,89,2,39.762,-104.8758,114136.69677602044,Pawnee Station,NA,0
8033,"Dolores County, Colorado",Dolores,Colorado,74.3,15.64,1.31,-60.74,6.31,108.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7517,-108.5174,105630.4989327766,San Juan Generating Station,NA,0
8035,"Douglas County, Colorado",Douglas,Colorado,35.9,-25.37,0.61,-68.56,4.53,107.67,2014,363,244,110,9,0,0,0,124,74,44,0,0,352,11,0,39.3297,-104.9296,79647.918086725593,Ray Nixon Power Plant,NA,0
8037,"Eagle County, Colorado",Eagle,Colorado,24.4,-48.53,0.85,-71.79,3.93,57.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6279,-106.6954,104171.53077072516,Hayden Station,NA,0
8039,"Elbert County, Colorado",Elbert,Colorado,53.7,-4.77,0.87,-67.77,4.01,84.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2866,-104.1359,87833.43098348602,Ray Nixon Power Plant,NA,0
8041,"El Paso County, Colorado",El Paso,Colorado,58,1.06,1.13,-64.80,4.92,86.3,2014,365,277,88,0,0,0,0,90,64,44,0,0,355,10,0,38.8321,-104.5254,27163.53649849099,Ray Nixon Power Plant,NA,0
8043,"Fremont County, Colorado",Fremont,Colorado,76.4,11.1,1.58,-54.51,4.68,92.11,2014,59,58,1,0,0,0,0,51,27,15,0,0,0,0,59,38.4731,-105.4395,66217.86507466839,Ray Nixon Power Plant,NA,0
8045,"Garfield County, Colorado",Garfield,Colorado,55,-9.5,1.23,-60.22,4.36,90.96,2014,365,303,60,2,0,0,0,108,58,44,0,0,364,1,0,39.5993,-107.904,99517.10343346107,Craig Station,NA,0
8047,"Gilpin County, Colorado",Gilpin,Colorado,47,-8.29,0.91,-65.11,4.58,104.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8575,-105.5226,119019.93817688322,Rawhide Energy Station,NA,0
8049,"Grand County, Colorado",Grand,Colorado,34.6,-25.59,0.78,-68.98,3.87,79.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1026,-106.1183,100294.96494240248,Hayden Station,NA,0
8051,"Gunnison County, Colorado",Gunnison,Colorado,49.2,-1.88,0.93,-66.11,4.83,82.23,2014,365,307,58,0,0,0,0,90,58,44,0,0,356,0,9,38.6668,-107.0316,202318.2768496617,Ray Nixon Power Plant,NA,0
8053,"Hinsdale County, Colorado",Hinsdale,Colorado,32.9,-14.02,0.73,-70.81,3.35,62.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8213,-107.3003,151554.29683291615,San Juan Generating Station,NA,0
8055,"Huerfano County, Colorado",Huerfano,Colorado,79.6,61.41,1.28,-58.92,5.18,96.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6847,-104.9606,67150.77369045487,Comanche Generating Station,NA,0
8057,"Jackson County, Colorado",Jackson,Colorado,46,-13.77,0.97,-63.82,4.02,80.24,2014,363,341,22,0,0,0,0,77,48,40,1,0,357,5,0,40.6664,-106.3428,74091.00387026953,Hayden Station,NA,0
8059,"Jefferson County, Colorado",Jefferson,Colorado,57.9,-0.47,1.08,-64.29,5.4,100.42,2014,365,228,121,16,0,0,0,140,84,46,0,0,365,0,0,39.5864,-105.2505,115739.35801902597,Ray Nixon Power Plant,NA,0
8061,"Kiowa County, Colorado",Kiowa,Colorado,94.2,53.91,1.03,-60.09,4.64,69.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4326,-102.7402,162491.90551902953,Comanche Generating Station,NA,0
8063,"Kit Carson County, Colorado",Kit Carson,Colorado,78.5,31.72,1.02,-61.02,4.9,87.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3055,-102.603,137193.34614926143,Pawnee Station,NA,0
8065,"Lake County, Colorado",Lake,Colorado,51.4,-31.6,1.19,-61.71,4.94,62.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2025,-106.3448,155388.1188508545,Ray Nixon Power Plant,NA,0
8067,"La Plata County, Colorado",La Plata,Colorado,46.8,-17.63,0.92,-70.93,4.58,59.7,2014,365,280,84,1,0,0,0,101,64,44,0,0,364,1,0,37.2866,-107.8433,75442.44712721925,San Juan Generating Station,NA,0
